mapname,filesize,filesize_bz2,sha1
kz_kings_challenge,4980108,2425297,017dbfbd3331a6997c76ed2c469932f29369b83d
kz_kzra_crystal_palace_a01_fix,21553991,7365344,361c382a239ed58708ba5700ca6df8daaec88cc6
kz_lava,17520648,7873731,74e821d4e62abdafcefe91860f574ef3c105c5a6
kz_legit_gray,3261649,540879,ab93dba9732c60fc93c768f967307188f0404356
kz_man_madness2,18808528,6659391,7971494661f479687f04d5a777f700579dbef88e
kz_mars,68438608,24020372,91648b1c42c985b7a84fd176a8672fff14f0c5f8
kz_matilda_v2_fix,106884874,37392088,7ecf4bcf3eda5bb1756ae56642421c08fe1a4cc1
kz_melody,61556148,20343830,14973961cf522e0ba62bcb125fc5c168caa944fd
kz_merimetso,9485866,3699989,2a4a8e805e3e97542ed0379cd39d8f7bd9e8d58e
kz_minecraft_datrippinhobbit,11403108,1009643,98d5037ea8d5845d6a74984a52f9c427edd3c8be
kz_minecraft_ei-zmei,13718388,1788344,4eb3b2ba6338dcb8ddc92f672360a93cffc2fbc9
kz_minecraft_flash,13882452,1719033,ca27ca7d3f5b1244ac84e881bb4ccfa1e7dcdbfa
kz_minecraft_hoover,10908584,970075,43599e423d93c0cfcf68b90849cccfc322413783
kz_minecraft_teh_grave,16482636,3467175,aae35cc9f248b3a501166fa2bf8faac9a803ee52
kz_mix_cruma,31376883,17053838,a04a8dfdea1cec551e07243df7d94fe5edf8918f
kz_mix_mystery,38983288,13108441,876e5091163c9185c1db0893ae6669943d89e52c
kz_module,36857748,11574371,7243107f27094775e4065b74fb6bf359e20a6935
kz_otakuroom_fix,90098570,42427899,38843185f80f6ec98bebfb020631183383397d18
kz_park,38765707,6707997,58336f84d0ae2bfcf064e5a5362c97f0af5de225
kz_psyk,53748972,29361994,fb843815136ceeaf37ee9b345364f02a855fcf08
kz_quadrablock_fix,67122243,15890527,71937713a849cc47556290740f65902786590746
kz_retribution,49603644,21341563,237bac9c12fbe5884924b5ab5564727fbee2ec41
kz_ruins,15009216,7950504,ec5c94f7ffef848a927cabcaa2fa929f3e6b5b63
kz_showerworld,98897012,60837925,2c1dffc23b5561811259c2ae0802cc82e1b23d79
kz_shroomcave,70409998,38404869,3daf236c57ff61cf0bc8622cccdd2e37d05f59e6
kz_slowlyfartingoutashit,27456740,14751503,f9f7cabc137a1481c059a7705dc4e249a32eb4cc
kz_small_facility,37962836,14024618,9ff344ba9eaf59d7eed4150b22dd9d1d5ccfd89c
kz_spiritblock,11581498,3483760,70745d8a9edcdf2b95e154118c1cc64632e93875
kz_still,66145416,19262552,c9255bc38dc0330fbc4f26e3395fce36b112e83b
kz_strafe_protraining,26804892,4366816,087455c3420f50c92a051b16222d802356396ce1
kz_sunset,366864,113043,9cceaf0483f938248a961c75ec19a340a42b2ff4
kz_tf-climbing,1644692,330548,f716a687345057faffd146705c79ca28f7dc2e88
kz_thehills,102563592,53316452,fc1ea9a30bc6937f711b295a3130e77ffc41f882
kz_tiny_mountain,30899052,13787745,0395fb45460230d96e9b7a354d95024d6b99d7b1
kz_tirion_tower,5296294,2029230,587004bb64ce40e943a202154f86cabcb7e5e4b9
kz_tomb,5019164,1432247,7553c73e9660b40b48122ff2969213856997c21e
kz_tombraider,93859128,49263559,2fe65df4e3fd4fc3d9d986770f5319680cd33175
kz_towers,409180,128131,862005b4e2e1f6900d0af56160915ce69a442549
kz_tribute,26331391,13057912,7b14a9fe03351544915c5be7edd869859551ed33
kz_underground,50158484,22981757,cd78b3e65b6058186da8dcc69ba3820170760cfc
kz_unity,101124774,48466511,ee090d1fe9996a7cce6f0061dfb24ae54b6f57fc
kz_utopia,26182128,14274572,bd513f76d44883e7c3edc2a6de4a89a386e54aeb
kz_verona,102786720,45406044,d8f8cdbfc8a4aa8e68e0f3fb1e5e566712b4899c
kz_village,27008118,12022946,748a877004376452d647a8fba80146b0345d14af
kz_wallclimb,20521976,3772372,42398739b35eba5f36ead9e8340897e6551ef6c4
kz_xtremeblock_winter,71759388,25499407,ba53154c80cbe92f5fa2b7fb58539a058c5326d9
kz_zhop_function3,179989693,52088557,f0c789f80395c048554505400d7749cb2db68ff5
kz_zxp_undia,15761089,3496655,18df9df0a65b49b0bbb08dd50fbf7dc2432de101
kzro_raincliff,10558920,6827021,ed70a2ebf3b91240ac97baa1290ed604fa82a306
mg_GumObstacle,40363329,11895063,e161fdb417c5e08680b5a5b2b031cd2d8cc2cbe5
surf_4head,40362116,16923583,d6da3f3ef64b0e2ef3f4915153b326a1d8941f55
surf_666,79207230,30633649,ca7ddb13d4e26523b4f4311e48f3f3eb09399529
surf_8bit,101768295,20048069,264846092a71ae7bc930ba9a29c2fcfcc818c2ce
surf_abstinens,39643844,13990338,08514608c606baabbc6bd95ab617c526e539635d
surf_ace,18521966,7309095,f84f89ac3f1149673d21ab0264e243f7a4cf6006
surf_activation,72428025,21374325,dc662284474bc729c8287e3cad5dd2f3b53d19c8
surf_afterlife,15049724,3813235,ff05783f689eb66cc455e75774f24733b69370d0
surf_agony,112027273,112262122,793ba2cc291421102504545cd8dbb230435100d0
surf_aircontrol_ksf,15442780,4439524,3c3b754ffb0f02b3d4a1506c8ffebdca5d18e902
surf_alpha,64567138,27404053,c712a0b6b639355058c48fd6298bc9580a9f4b6d
surf_andromeda,155555294,26453917,d62169268b2b43b22867c33b28c16479cd804e45
surf_angst,56886242,56874774,4c4d278e0c05c2430ec6e31d690ee0cb8fd0098a
surf_anoname,110516692,32872482,15e6550d3a57d2ceed0a7f6bd63813f5c8a77eb2
surf_anoobis,66483403,28621840,f458e3092a67d78619d7778dd135be8b9f5f3658
surf_antimatter,20239753,5243542,a673be78dee9e7214a3a152357e0a26f09d05943
surf_anubis_ksf,77596543,30866978,64707c182079ee0134880b0cce238442ff558e89
surf_anything,42708232,15697265,a51d62d63bb0ddf4eed5cbb65f469a7676a5af18
surf_anzchamps,22092285,22019879,85720c54505da0f153e1e9441538223ec17c2490
surf_aphelion,51040333,51127505,7107f558352d50c49d07d499f987bd8189488bba
surf_apollo,28825852,28866500,55eb907c8ea12c10ec95a5f51589ba959c55d8d6
surf_aquaflow,32503878,32446570,2e9b90286cadba1b7384fe6e39a77276c3cd5baa
surf_artifex,40781002,20002033,a81f6f5a1ba97df31094b5df82f993db3d0539eb
surf_assail,13448157,13353538,49503299e82298a012a9195ebd9bd8eceb70434b
surf_atlantis,45296976,20259576,46c2d79601cbdcdecb02bf6abedfa36872fd3124
surf_aura,29893157,30006905,586204c2bb3012bd1dd1e292e793cc5511f743a9
surf_autonomy,49802084,49862621,e9361a3a3f6aa7ee4eb403b374315c0237c29ae7
surf_aux,28962319,11936423,96746f8fe935f254ff7ed55780967aef9e687c6e
surf_axil,43196132,43306274,3b3ad7cc6dbf5a72697e9a4e07f2db662c377470
surf_axiom,138338000,43596190,e2c781971826bc7dee14321c3b7c7dc16ca85704
surf_banger,75280560,75216528,9405763aab8b1b1901654d57b571e94a2ce9ef9d
surf_beginner,17958137,6537314,812ca2188ed4ea7578d51268020d1363ea4155fa
surf_beverages_remix,63298928,20140586,77e5221d6376a0f2e5e852452ee55a454957a3b1
surf_beyond,9018722,8755194,4d5b0906ce051f46789d67e78f99a33a28a74413
surf_bonk,14927695,14887288,6d14566edeea07d8f58ab71e7ad1a2fa29eeec6d
surf_bonus,20646432,20718590,8f00780987683ef32f4b8378626c1f1639ff7eb2
surf_borderlands,36910652,15230337,7832c27ffc83e325e2466024a1def81495758e85
surf_boreas,36649534,36580538,9bd9daa0a23288c7e6f439fb7a899beade34a80b
surf_brodderlands,41367184,41480215,eed64e96c29263b050e5ea7409c5d39a2b03138e
surf_bugs,19695252,19585562,ca2e782031a0e4fae958a91edfb52931f9384163
surf_calycate2,52263872,19221484,cada0614a4cf85647dae982f329398755479b61c
surf_cannonball,33305355,33159507,559dd85fba134d2cf65515b7b6db58473d7c9557
surf_cartoon,33923979,19782892,8818faa12df6c9a884ae85e0107f56cd8d9fe029
surf_castlewalls,12228867,12267431,523d971bd13046d9d6a2efceff8c7a5ec681740f
surf_cavemissile_fix,46568826,23892214,e5bdafe2a7a643f0a7740b3a0a817fd76ece2972
surf_celestial,21398854,21393780,9e349143de70b2b6de159def52c30806983541a0
surf_cement,102927680,36240801,efbd5ccfb673b1148bc7570070a394523779805c
surf_chateau,35184957,8854663,86ca89bb5335afedbd3de1fca81a36edab43e9aa
surf_chateau_fix,37618103,9028671,00f87d95999b7913725fc685b9e94063fc61dcbf
surf_concretejungle_fix,65063796,19822988,9009f0d2ed69f527da999b26d689f5f2ca21d187
surf_cordelia,95746880,40819894,4d0f18dc3294d5b22dea0574c46d2576e4f01d75
surf_core_refix,15682883,6633834,695ac50ae534184382e1875a5808986da711de1f
surf_corruption,138553203,59384007,5ee4db5293c5759d45ba04f49d5a2fbb5febf874
surf_cosmo,83303227,83354497,a39fa1432fbbfc9b665ef34299436dcad1eb8d19
surf_creation,31375182,5184950,31bf4ab3893cb4ccb6101f4503e0a46a903ffd0d
surf_crimson,14383703,14399167,ea53a684ba27576b1c819a45773d9f94ad8b2545
surf_crush,24508552,7834478,5abc4aa026ed9fb57fd033649d8ac0f88812843c
surf_cubic_ksf,11149692,11076387,3fb22608f839428e538c8829e209ac03f74a7fe5
surf_cyberwave,95669906,26977696,96df9092d09eab0f15bfb29cb3ef75fcbbd620f7
surf_damn,29895931,12675258,7db0651450e7ecbb3419e72755e19a2d99d7188a
surf_deadline,15478673,15388291,ac22664084ebd1483ead7acef8c6ae77d2eaf18a
surf_deathstar,98629710,99070786,7b6cf5a23fd8ce6bf0d68edfd81ea91680521438
surf_delight,77749711,32313303,b2e7cd31987b2f6c6a391dadb50ccba6a1e5fe17
surf_delta,62844011,15723615,fb85739caa99e83632881119a32d7c14eb1686da
surf_destruction,140416203,140882508,9e92ca7cb238800994e537609e84d0c09b7a626f
surf_deteriorate,40264713,40119615,0f25e527fea8a756b0f7ba2b4e446ed170caee59
surf_devil,71935099,28215663,00194b241a7213bca9445fcad4cb1b4938436a8e
surf_disaster,36796264,17928699,0083ba91ad8a10b3ed6dffa69407ac53ff0969a0
surf_domain,97024580,40916716,bd1249f6ae861e4db9f5a59f035c925b1ee043d5
surf_dontaddme,158263742,68108349,e34cc9d200c35b9df5953867e538a7f8abc6cd4a
surf_drift,105260261,24656099,91981ea58e04bd4f45a963ca89b41ed91f35162e
surf_drifting,29600007,10837421,6dbbb533c3f5f7d82a9a54963793f18509d4d32d
surf_echo,36823472,36540502,99cd98a88a78ea0abfd6d2cb5340c9b5d6841b96
surf_elements_beta3,20225777,8572058,62ae3bcfa79744041ef79021085613c91bdc6c5c
surf_elysium,24631804,10168855,d27a738321787983c37d995d67f6d7f1228dca9c
surf_elysium2,68619036,23790287,6fd7e5e4eec973e4f6c6835b09ca5ac68b226df9
surf_elysium3,98119506,42203407,b82764e3f73296c65799a9f537129c19fc91637d
surf_embrace,150177629,148910767,e8ce12baa28da63102c9a21091b46f2830be6730
surf_enlightened_ksf,32381080,32427965,4a7d4d11889711f694e8d966b4da9a1bd563c345
surf_epic,42808625,19046746,0118edb5f7b8f55a479b239ebf4c47c6344bca9c
surf_epiphany,126838989,127013443,aed236108b366ad3f481136b51efcde1a1712e1f
surf_epithet,79383869,22942728,7790978bc9a9d2611341e9dcab8c238a382e5d97
surf_eryr2_fix,58614213,58862145,b4e619211c8e010e7cdae277529c4b46c7d5a089
surf_essentia_ksf,33554728,33674589,2eb24c71b948168abe34d43b73d41f210677fb3f
surf_eternal_beta,27003966,14183302,725b8e0c5ab340ddf737447d16b2fda62286362c
surf_ethereal,107863490,34080296,f1c4768575d053b7104478512ac102ea368769af
surf_eunoia,92021973,46042866,0269243e35fe99f01fadd7f957da35930d4168ef
surf_exile_njv,43262150,15390864,551535d7b5f761e83d70e12dfbd8a98260aa1fea
surf_exocube,15145260,6104281,2c9db8b4cbd3b4cb9d1dc03e888f7cfbdb00649c
surf_exonic,38634855,38404012,ca8a0e6e750081fff5d0676cb2bd66bab3a2ed35
surf_exurbia2,54978763,20608695,afada76db6e2301d073e144a3a1493847b1c001d
surf_exurbia_v2,51406430,24754428,9956a2fa55ba04621501bbb7dcaf7f54914af202
surf_ezclap,16666468,5878896,77e8513744ff2ed17ba4d0b3fe3a809c9f2da23b
surf_fabas,25959612,12228012,14a1942c77a94961e206338bae3b81f552823d47
surf_faint_fix,42192425,16074805,6293294ade284246c2d142b0b41da30bcabb40d7
surf_fantasy,351547373,352142436,f04171db504fe5b25e28f01a65110ba5f3173b64
surf_feudal,50826443,51030375,d851bb88edd4646d76de0950e6e641c3d3a3951e
surf_fiellu_ksf,30334070,30062673,0a41c2324d9e093d809f24a7bd7ff6206241b227
surf_fire_eye,5086595,5076459,122aa18fba1170eeffd8d51ba1aa8cece9de4788
surf_flappybird,106571425,37707907,fa55def798930fb73353c63c52f7b470b6b60596
surf_flipv2,22671462,8414225,cf2ee86c8a86cce4bde0c6060e8d20236219ed0e
surf_flow_ksf,45582186,14964327,0033977766e0d6026f54da3417713793e806fab7
surf_forbidden_tomb4,21842482,6354452,f6fdf43dc168ffb1d5fb6f190723698b35474538
surf_fornax,174311018,66391163,2194b0e9d8153d75837dfb8e421d040c8072c700
surf_forsaken,40395545,40536633,061044990b2b6d98096267607bd10400a6b47b69
surf_fortress_ksf,20078643,19961006,5ef414eb432926d2dcfb17ff9b6834a33f8dc542
surf_fortum_fix,307827282,132987985,96c3937abec91e9bbe50edc7797fbb47b627ccd1
surf_fractal,24301877,24359678,2f59895b181483b8c0034eddcb3a0f487d16367f
surf_frequency_njv,29972256,12421575,30498f1a92494d6e9b6741a998f38abc3d187bcd
surf_froots2_2,147951952,147208224,c9a5b76882f73451c322cb02e68b60a37e823516
surf_frost,95198053,27003763,3c3ad0f31eebcde0812df9d4de717596211fde35
surf_fruits,45291301,11781754,40f16a06a0608d4bda9b1d8fb66ea8134d172086
surf_fruits2,218420872,102381800,444364d6cd20e35c86a89ed7353f4b8938e6fa15
surf_fungus,19789895,19843921,0d269a64f1cae81a1da741ad6afced2e70faa92a
surf_furios,32032652,11324543,7e08dd88516698068a45e4b4b32b474ab9583359
surf_garden,186308821,84702570,dccc3c70092650464ef0c69ba26141b3a9d3ed0f
surf_garden_h,147671127,73114317,cce233a7972e1cd041a7926ca484346b63648255
surf_gekar,43371243,15934315,0a4583212d441692234593104b2cefc2d2927c7a
surf_germania,88988212,38322769,84c7524b886335ff1c0eb51ebf98e82f2b2d1254
surf_gleam2,52123334,15790936,6bac4984a8b9cae0e3994868206d4b6755a9d57c
surf_gloomy,29882591,29631000,3ca7a6a25c7bf1cf0c5be8569d1675c11c3f4161
surf_goliath,75647321,25903665,5185d665f5ac7ccaca91837c59a0eb614e544fca
surf_graphia,12187163,3053071,5a4624ec225fe9ea573cf235ec32c14ba117ee04
surf_greensway,17626411,17408537,087affb4eb92acee71eaeba1688b281b7d02fe91
surf_grid_ksf_rc2,5191615,5152086,bed036271c32e75eade5126374968aacaff5fdeb
surf_grotto,69040271,20954359,b38a880a34b7f4e79b95e18955b5dffddb9d6c71
surf_guitar_hi,29055052,13803399,a36074afc499191a84cf6da46be6419bc292f23c
surf_hades,28049542,12938518,fb5a8c974a3ee7aeaf8de59affa60cff0e5cf9bd
surf_hades2,23682374,11999601,1b10d6845ca3aa109cbfcc808e450437a5ddee2a
surf_halloween_fix,19220512,7808523,239fa66d52b7926524b88046830c617534486cf1
surf_halloween_tf2,194893584,84868131,01df7937cd4c4dcd78217757d6ce99e2d887c593
surf_happyhands,44650080,21005687,da3936a97c6f13180a7c0ae662d362f6481bb1dd
surf_happyhands4,64324595,26216226,dbd83cc49397d171ed5ae80153d96b0104d99e40
surf_happyhug,83000987,82849737,826828f781f755bb662ff56155d958b6b8a7393a
surf_harmony_fix,27149685,27060163,eb4b4204aa59de6990bdce05dd41393fe8fa90e2
surf_hektik,30321658,29726930,eece2b7bb6b58de1442ffd10378a2de9206405cb
surf_helloworld,114600989,49387475,9bdf0c022ff0247fac8ef1b86e1182f4a2960c81
surf_hero,103976925,38215951,5e2ac1d39d1de2adb79e1dabc16a1fbb6ac19748
surf_highlands,38164615,19968409,c6c1c4b866e628eeda6b7397db59bc70fa804570
surf_hob,68908764,22376250,892c369dd656d7e5c6dff31a2d64a470343e9d75
surf_hope,133913589,58971650,e6bc50fca51b47a4826bca3400a6e739de57bfc9
surf_hourglass,25023405,24943482,ae04ff26dc2bea7273017c87391b6786e1da27f5
surf_hyper2,59845250,15546067,2d82172ad90efa4f10949199b712854a284d5a90
surf_illumination2,45538259,14362286,6c3165913f47e6755c3f7d577c9e2359e8db8daa
surf_illusion,99171004,99111146,2ce58b86b8e9585ab5e28c2dc81703d1f3f38315
surf_in_space,31558175,31590950,9e2d60d6e129977f869faf474e429598de045dde
surf_innokia,46757791,12490543,084cef1aab68e307782f9a70d1bd8f0121bfa826
surf_inrage,31931876,11243124,78ccd562e6f22ab9a290fd757ba876f6f076c5c4
surf_inrage2,28366307,11626481,64b280ededc3a5af7cb7d2344214fdff00ccd5ca
surf_inspire,24975628,7506891,6d897b34c6331a1e488e8e5dafbabe10f79064c0
surf_instantdeath,69587385,69694755,29b9025e4b8c2691ba043ceae6aa96065e5b9b32
surf_interference,42488366,42459865,e9b26393d881e20c20f4c4c3b2cb766f4315377a
surf_intra,81315238,28333122,ab9bf36363c08c2ef9600476bd03d4d339beec51
surf_ivory,85443372,25988573,252039903024397cd7f815eb1414c3fe4936492f
surf_izded,29710007,17044200,e714832ab0397560a20b43d09b87d731a15a956b
surf_jaqen,56728543,11931557,7cdedee6b208983cf3d3ac95c1040780c87465f0
surf_jumble,260391301,47187913,e93fda843f204b3024cd6c6d8ab3049ed763a8cc
surf_juturna,23016475,11735527,06315a4d4695497f5cac63f9f03c7677e78d3e15
surf_kairo,62299182,19158747,f9d434e6bc45dfef2344e98180445b957d88c543
surf_kepler,59789373,59933264,c39862942557690e026dcdb5fa0527079ee73995
surf_kismet,44995689,13611236,2b1551b3131ed94d6ae5eca778e76fb0f035465f
surf_kitsune2,98502798,31969949,bf4dc9949cb59096fdd82d596acc32de5fba4d64
surf_kloakk,118436132,41012625,cb29352b21ddc46108848f65f5fb98f892c3b881
surf_klue,189435999,44810949,2f29fe2c094b90bbe10fc5b4ac6711e4ffc6bfe6
surf_korn,56884924,32876437,fdaa85d7f32b8478cad2af420118638eb4dc99b3
surf_kultur,100857176,101084099,42b79d5a4234261e8285504a23b6a44802b24917
surf_lab,60701828,28515467,589256df3d37f34050603beb8dd8cd4223fbe34b
surf_lax,140332561,71079670,7a5eb525e4a2b5e4a840d032b7d150e3497f4031
surf_liberation,29569642,8933385,3fac462358a55f3843889c3c4ebb584909f59ed2
surf_like_this,141605227,52810250,b49b62a54042ee7e044a32f905ade60bb8bbe324
surf_listless,27456897,27440965,e0548b1165b85f2767949597518857aeeb3d24c4
