mapname,filesize,filesize_bz2,sha1
trikz_c11,6997697,3011819,4ed51645833e9f6a9653c7c8449c8acd2a108e50
trikz_c12,8258444,3432096,55f7c3a37e0707f6297412bcd83e179f977c0b7b
trikz_c3,22897767,6709246,e4e2f3718102e61e2220a8d23124c96a22a119c5
trikz_c4,22993930,6843042,609e8eb80f017d3584279148f33854f2bc672127
trikz_c5,15652681,4887394,87e09985ff16bed7ca68c3726dfe42729a71cba7
trikz_c8,5663084,2619339,1e3cd28adb51b443ef02f99b81d3f53ab0354c75
trikz_c9,5663084,2624519,ae1d4b6f4aa1aac1381f0d3b17bc1aadde3ce88d
trikz_careless_alpha25,1458744,436008,2d389653e1bbf2f04de03fccfb5f8c68c08212b6
trikz_cc,7676834,3136661,c83ec22cdeea08173b0222eb998a129bc367af97
trikz_challenge,903256,307625,4c47c174809c0ec3364701aa54a7512350390bbc
trikz_clarity,56280441,33179351,0af825da06fae98626007c8d632ba51a05f2d5e8
trikz_colors,28626806,11527250,dd459014529744822c0550ad0376f4165e547f28
trikz_colors_noblack2,29832468,9026215,dfaad5800cd53dfde6f8d5ff8141b3b965b130c0
trikz_colors_noblack_fix,41204131,18813906,82c4f32c3fb5103f557b28e0ff1d5300e8077d42
trikz_concret,5094296,1208665,eca0d7ce29ca1c23af3cf3dca1bc7fc90f89f242
trikz_cool,40228080,12287932,5d921bc7f8b03fa248e82ff5c062953d91bb7065
trikz_coop_mini,37375205,11385927,9038f67c3331f7c477e9c922885fffe25f2ab2f9
trikz_cooperation,4174792,1319986,2b699245c1ddf1915a83cf648fffcc5efcdc9dc7
trikz_cooperation_remasterised,29631233,11563975,459ff5bb64c417ce30d63dc413d7ec332cb6cf11
trikz_cooperation_xmas,24148498,10933843,76bc8e6fdd236b226e4d876ee7a5f24c35a11f95
trikz_cosmos,163339796,108653180,1f460eaf8c3c23177dc167d44748b63693b8b57b
trikz_cosmos_dicks,14708526,6633256,34bca4c5bb6a8b8b2b7b749c07cb3610bb5153ab
trikz_cosmos_fix,163201737,108638287,a0e6daa09e12dcfc81e089fd9a5ed365624016ee
trikz_cyrus,32174638,19229523,6b18fe46b1c1a08b8e7bf97bc20dcbd16c9a9c4d
trikz_daemon,29852296,7518788,7d51de4e17e14c3a1cc2129fa1d1468efa67911a
trikz_dawn,109895867,62795745,4fae57b67c1e57522d05f1fd5fca620a017758d5
trikz_demon,4593953,1404384,c68a4b7e244e103bb5e8023318bd564a2a778660
trikz_desert_b7,70121044,40150064,20b5d070b9e5e59fbadc135500db9942bb68c1de
trikz_desert_final,70196647,41458390,d0c43082751b82988d36151d9fbcc6d5e47ea4fa
trikz_deserted_v2,69631322,41016705,153257c06d8fad43c2b389f62846572717288d9b
trikz_dev_final,11855040,3705695,26ede0b2a68eb9d9730ca5109d3f91bdb9f48321
trikz_dev_finale,11854636,3706798,fb2dfb42f05541e998f0db0bedd843837a34c965
trikz_devision,43688556,26591338,c40e259fe0c735bdb227d7f34405391a8cb95aa1
trikz_diversity_final,76686088,42890454,00dade6faa7c33c956a792860999043993850ab9
trikz_dno,51418300,27486382,e16b5693608896d91c6914291fb43e98af7cd148
trikz_dream,201052634,118946558,9759d070c6b709f27e0b9040593482dd5124ad95
trikz_dtt_metal,5434900,1516117,aad1b7cdebd90b1408b3d2f5626b7e0c0f20df7d
trikz_dtt_zoticus,14047300,5257044,d6850f705f0a331c4958a7720b3f80dac6df4ecd
trikz_dual_training,3837596,850010,fdbcc25203589d193f1248312c409d2bb70076e2
trikz_dumplings,17073624,5073576,4b52ea9a1d1c997b3e91ff8acc1ae292f58a8b27
trikz_dust_final,90263910,54531324,cd6d17a25988ceddc74f71afd31c5fd8ff9e9546
trikz_dust_fix,88431511,53574901,b16a793434d28bd39c75ffdbf3bdaac37d064239
trikz_e1m,25193512,8023335,d90ef97a1e90ab0d2a4e5ff602baa5fef60e006f
trikz_easy,6955544,1060663,7c9d99ecad8347d8328a53013625ec797d39c7ed
trikz_eonia,63919352,32758376,70b48497ef04165c15ad48ec2653d3912621027d
trikz_escape,5753344,2604476,81592cacd5357891db9ffc44f02198de95d37221
trikz_eternity,152008100,90223968,791dd4dd3f8bce68c316eecae832c3d169b3c481
trikz_ethereal,33586477,16451407,cf09fa2e4465fe455aaf4261efb186b6e7cf2fe7
trikz_ethereal2,55211990,13052377,2ea55803f6d94f33df8f12c7413a0bd80e0c9537
trikz_ethereal_final,73904008,22846377,bef542d8e11e46a5c1ed55a511f54d83ba5673ef
trikz_expertzone,39121331,16898878,95de3aaf4f6b3519edc63d83020d72310ec22235
trikz_exssses,230832067,155600062,b806836b8e12bdb0045c969bc86360a641883d68
trikz_extra,61517962,48758940,aff96979cf9081c296067f23949dedc343fe1f2b
trikz_extreme_final,10378580,3800206,820a72f7102edebe6fc6f0b0dc7b1fd941210353
trikz_facility_beta1,8592844,3693106,275a2be8ee509996c9c4aca5670234a16483dd3c
trikz_factory_v3,26550889,7976227,ac5ec2559f6ed9905b3605b62cf6d0f29c42d72d
trikz_failtime,68366280,54382932,c9214182e8a13eea771a592895029b47b4ebc01f
trikz_falown,1951540,643782,055c9b9364d00612c5c5fbd9cbdb3649e0aa367b
trikz_fapfap,21741723,9523034,3768da0d3f637841fba7c6bac7147c2d3c120768
trikz_firsttime,41873485,13895467,d5fdb0c90842c44da5deb084d363db7e5646b38c
trikz_forfun,29319014,12613052,a6d296d12055cc573f087e933b6a3c2d9cf7af21
trikz_fpsgamerz_banana_v2,10148552,745334,660e9d4dbf42ed77af35249bc347cc3e76fe0387
trikz_glow_fix,46496999,17902291,a21efde9a70b1eb84dc8506e474fdae45053008c
trikz_go,75032997,49021142,43539ad610c3accaa6d2becd9c41a8e1c172d4fd
trikz_greg,20906120,5835700,916fdcbd7b6d2f7566802eb3ed43d788f0d5d371
trikz_hammer,82023072,55782686,4b484dadf26a963b56d2f82b2ee441ab1995d508
trikz_heavy_remake_v3,23268312,7332701,4b21f67fcf10c901ac2ed63a54e92b02b7ddceab
trikz_hooC_b,87917970,63647100,b8fa315e9f9fba645fe8ea40d99dd54cbb7bf550
trikz_howtodo,15904896,5449464,952a8096f846ce8a59471de60f38780d307b7efc
trikz_hss_b2,3165896,782685,c54b49dd526f3586a2d9738a774bc442182b53b5
trikz_inmaking_V4,22897835,4454378,f26b27c08ac597e1228370ad188bdb846f2030f3
trikz_inmaking_v3,22481663,4452158,bfece55051e817709d0d00bd7d3930a1c911a4fd
trikz_inmaking_v5,40102386,6834152,faa6b8097b89ba9ebeda4a8dc29251c6f772d07a
trikz_insanity,84527998,45374229,5ffb70485c4181fb776f9e93d23b088c27cf3a01
trikz_insomnia,112442323,58743933,960e17e21ad47c165a37684b67e4982861b97c91
trikz_inspaire,105000137,58211886,2bd098f796c70c11afdccb5a81c8102eb36e786a
trikz_invincible_b2,28997578,13890553,0f68e313101f78c0efae8fa21ae09a7f12640002
trikz_italy_challenge,9366264,3182649,b899cb50912557e4eec6157d9f62caf99e9f41de
trikz_kart,67732595,27693238,7ee408000be659c2134e110b7346112ed699f4b8
trikz_korqee-a444,105696375,31689269,50ba7d78bbb323fe953a387a1f526f993d7fce3b
trikz_korqee-s0,90693926,39804434,a0273ed9f8b96ff31c0b409fd07bbfa51b816b06
trikz_krepix,113542280,63048176,a38c0d6e7f0bd7f3085108a2f0e6377c1bb030cb
trikz_kyoto,146089596,73989402,41377869812816515d044b19a58c33b15a54fc51
trikz_kyoto_2020,164986937,82186482,072e1ddff1439542dcd51beeff93496bb2baf73d
trikz_kyoto_beta103,171313882,82046897,db590d577f5c15c6d7ead38ce4b7c21b5f6c372b
trikz_kyoto_final,165237129,82551892,d534bbee59f93f7ec91f8da397ae6a5b628a40f9
trikz_kyoto_final_from_2018_lol,141901134,72461496,e9590d0f897e5ef648a5e25cf4d6fde31c07a0f9
trikz_kyoto_fix,145316002,72681999,3e18adaf736bf4cb329196d8419ac38eda78fc91
trikz_kyoto_release,146076664,73977644,bd306d6b3d59715a67d041a7402296d9fa62b77e
trikz_l33t,96079466,36277166,6d0993bc8eeb0d1369f4bdba24a2bb74caf8f8f1
trikz_le4rn,47200407,24273690,dc62ec3f826f261bc959ab4c57425c03e805168c
trikz_learn,34694263,12466626,be3df0eb442e4a0eefdf4d9100f47dc49c536627
trikz_learn_hard,25169176,4466906,a375c9a24386361584e643e7f1aac6847b51b84e
trikz_learn_solo,45711190,14476084,043a3eb80c18d2d0f2c50d97508bc80af68f9248
trikz_learn_v2,47200407,24273690,dc62ec3f826f261bc959ab4c57425c03e805168c
trikz_learnn,34694263,12466626,be3df0eb442e4a0eefdf4d9100f47dc49c536627
trikz_legends_b1,43759051,13844758,79d86b30961258434ece7544eecb823c2e2a445e
trikz_lego,102665233,58590691,e7af0dc0f1a99b912f6ae006dde5b5919166808a
trikz_lego_fix,102665241,58590225,d060616253c35d1bef5887515fcff5736a4d8821
trikz_ligne,2989696,729300,4ec02dbc02c3a9d90aca3fc46526112b9c8fdc3e
trikz_lizawhorez_fix,41105678,25437872,322f2e6fb0cb4c573abd23743935e24901ece5c5
trikz_longue,14736551,4108410,18e44632503d757fd6dbec15b4c7c89a588df6e3
trikz_love,26135140,11547952,eda2b6b8b283dd1849cbd0bd949aa45506ac7688
trikz_lucky,101918361,63380173,686e4dbda0382407ec1eee4babf9904ad4556586
trikz_mad_d,14837215,3965961,64efbb9fb85fb3ec4d54debba9069c2a73ee0733
trikz_measure3,3790938,506369,be381ca3237aba602a701eed253ceab135fe2708
trikz_measuregeneric,89674895,69424499,88bd8b55467f9cde051e2dfc81afb66805b8a2e1
trikz_measuregeneric2,57235887,29267594,c98262d7367e665d9c72c597e11474da144476d1
trikz_mh,89897239,76038151,c8d402c30d2b87d92fd1a5097cd403f168bb6daa
trikz_milk_final,11659536,3764979,d5ff4ad01ad8e5e3d9b522cbbae30932bc3101b3
trikz_minecraft,58632666,25186168,1ccab9743a8f562727d337d56481160c80f6b1a6
trikz_misery,20287961,20323212,83cfe33f92cfbc335ec41a46d9d0ce4fcc958843
trikz_mom,14309460,2221264,58c69a0a76acf34f4b3a164bb3f54a659baba811
trikz_moscowdno,51418454,27483197,cbadf9d3be8a98a8d65a8a1d1860fa1e41e57c12
trikz_move,81141176,45203373,09338acd20924ccca10e61d213d65a6014e0a513
trikz_mycraft,22013722,6271879,03dd35c2a667c44181332d3f72c14fa5c128fe72
trikz_myinstyle,63665638,33139453,54e7cb070106d423b9bd5266e363a5aba745ad72
trikz_myth,134077006,75326053,319fc7047163674a3a93fcfce7180f4c2bb54c13
trikz_nahui,15299560,2024006,bad480828615c3e41f57914add3ec76a3361afaa
trikz_naissance_beta3,20814884,11915638,eddcd9b78f2be9a91bb5b587e1a7a9ba8f6e26f6
trikz_nitora,51680107,28641545,8c2d14220db521eaae9920202c09fe7c9a9096ef
trikz_nity_final,65440952,25540178,78c6bd96304142131e3efc5a732ec0e8899005d6
trikz_noflash,140446781,68543985,418c2ab944421793f31c0ff958cd7f8bed933e16
