mapname,filesize,filesize_bz2,sha1
bhop_dumb_blocks_3,29588820,6242195,6d185e583470be15fc18ba8e5ef833711d4e6db4
bhop_dystopie,3535124,829146,a51097eb7ce66aba5d07d94385fc291fdee3a2bc
bhop_eevee_evolutions,64427590,12012403,0bbe744b8ce70649194cd582dc3125fae5d8f546
bhop_ennui,45123398,7281098,b95cf7e82c9a23b951a2cb42351fcc5bbb73854b
bhop_etizolam,16884256,6054375,446f4445d7888b428c6e7175600858831dd33749
bhop_everfast,160318125,18011877,5b3cf92a1248b4409e6c987d22b2cb683f4fd0f7
bhop_finalmap_strange_fixed4,94630113,56292523,8b3f42264e75e868f9e0760327f5c3d3ac6ca54f
bhop_fire_red_fix,31270940,9299345,7af70edc682c3f985f5643d961f570dafb74aa13
bhop_flatzone,60466837,49965880,728ffcbf6e66156b22284cf2e914e23730b60e6b
bhop_fly_syzygy,76886748,45217697,31b7c2cf86d1db44bcc52c4a222d29bdbbc419a4
bhop_fuckmarsh_final,34886003,12081352,ae0cce5a8ef0960d48d05bbaf6840e01ebeba1e6
bhop_gbc_b0ss_rmk,5918664,1701918,88380287e5c82fd8eb604f23913cad3e748d0a35
bhop_gbc_script_destroman,8752424,4561188,7e1be4bcabbd89de322d73ca4e65204cd426e297
bhop_halloween16,7485816,3352453,84b76a95d800d56540f40c3bbcdad2ab832e4adb
bhop_hazardcourse_speedrun,21712058,10054177,3ce766ad26ffaaf46623ccd86525c46c66a8532a
bhop_hokimori,101499101,38465704,c3ffe8053855d4c35a72be26c443e8c0abd76f87
bhop_hypermax,90459120,38537633,e37d9b12a8bc6eb7ba91186b3a78fe4732e1d83e
bhop_iamok,62778319,18435408,8711ae04eb38765bbb152c8d4d9f5b92bead744a
bhop_impatience,25183835,2793781,c728b818df35fc0ab1fc38497fe8a7637ebd5342
bhop_impermanence,107057014,44409593,14b9af4514b4202352b845dea7b4abdd8f8b840d
bhop_industrial,3449372,1596731,48d7910ed01c36232eea1ac1503a837a183552ba
bhop_itz_h25l,70119969,25796821,a95020247af2c0ad3cd66f3c27822b7077badac8
bhop_jumbojump,12212540,4333389,342b4f3bd84504ad3a90f04b877ad8a80efdbf96
bhop_kartrider,29210805,7906481,46febd38feb3ac168becb2c645fbdf30a7d3325f
bhop_kz_cave,24898956,12845343,5cb9a5f9ac92069763d375dddb4f0eb42bc4c93d
bhop_kz_cave_h,21447672,11494651,0d0f428c44ca408181bc66724f00b7b1fef2b1b5
bhop_kz_egybhop,11271520,5516235,3ffde44c3f025acf93d3c2d850ef6ce6aa5b618a
bhop_kz_sandbhop,7453812,3583699,999270ed608d6789bb7b583ccc70e192f2fa17ee
bhop_legoverse,58091762,27320220,50377d936408ce9b0198b2911b2eaa2ce7b2ffb6
bhop_lethargic,69135324,22007905,408c168b2273ca998cf0874f8d4ad3348bf5da2b
bhop_lt_galaxy,3582740,1160999,b9086ba9f3693935f5fb30fa3f6af2680d238dd0
bhop_lt_map_a11_fix,31602376,12578539,5dad9188516f143a6d045d413aad0c9c0269db1d
bhop_luvinox,46336410,14320253,256d873bb01503a4a04cacd662b8dd47446028db
bhop_mapette,8031072,1176379,a0553f3ab932c3b1282d4fcddf76cc36d265b7a0
bhop_masyunya,59696743,10780030,547341dd36deaa83d0c52c46d120c0f4561abb88
bhop_miansai,25459380,25528753,60f82d20655313d28dded48c84856044a4f37cf0
bhop_nakolesike,115196443,32702044,2d85ff84e1a3490a7dd07212c93ff56b9eb55fee
bhop_natsuirofubuki_v1_2,143546148,53518060,660b4d76f8c4b81ae3d13704c09596a439240dbf
bhop_neon_space,128235928,70753607,79210ec5ff31e419be72aac083f32a196a4ea530
bhop_nuisance,25231748,6771419,d9fc5732aa508f4b55a273ac9c56f129e340a75a
bhop_nukor,71299234,28617124,1f07b81ac7f223ec6f29e9321819084b37c44fb0
bhop_overnight,79614416,34638778,6af77533c270bf5c9573d684472f97c3748b8b53
bhop_paskutini,107648874,50721938,2bf64753c8f7d0fa93a99f10ecdee6434c3b8755
bhop_pediluve_final_real,13502516,3517282,6813c4126c45575ae4104674e97d0ff19b219413
bhop_phobos_fix,32580548,32616216,deb72594285a2bf9cd9b1fb157b1eb23fdafc279
bhop_pink_and_wihte,34996106,12983845,7f89715b091d3d79a2f06abcb8afac525e720f56
bhop_pit,22432267,8221548,4c2dd83e0f0b8fefc699fe22317734ddde506a81
bhop_qck,7367236,1623473,b7b90ff14181c5cd8a49f182d3bdd703fcebc4f1
bhop_qtp_hollow,47343670,23872196,7d750cc08b141e391719248dea0d94ea64fefd0c
bhop_quoicoubaka,49246003,14403470,14ebaae096d9fdaf7a32087d1ff467b1a04b9574
bhop_restricted,33975103,19478403,bb8395a7fcae69da41628d068c2e0e9f61fa8d32
bhop_samui,92638185,13397658,2fe84b0d063fd10ce04214472ae3bd2ed3c05103
bhop_smoked_dev,31772304,8756493,5bf6f326bfde79965072635a1e21c42cdeec0eaf
bhop_souptop10_2023,2279034,2285289,426becb808f3af3bd26307c176a21094e6884cea
bhop_souptop2_2023,2247429,2252480,57a81e38556dd4fe6be9c16b737b6818cc21c024
bhop_souptop3_2023,4834624,4847962,eb0b579f8579aef8bf8eeb49308df740b0576e77
bhop_souptop4_2023,31360987,31478967,d2d94a093770c85ef8c9da0be67480c5a5511eac
bhop_souptop5_2023,7629785,7651645,f38be3b1126a9444e0f1de8992728e37fae95d77
bhop_souptop6_2023,5265902,5281816,152ac7e206781f1efcc2beda08788cac32b848fa
bhop_souptop7_2023,34514636,34627024,fa5a1eff076d2547e4f6b0eada026a976b0d4a63
bhop_souptop8_2023,3612583,3624364,e5e2e14e19ba9ad5aaaff241948fb9e00eff6c64
bhop_souptop9_2023,9405483,9440733,f288925976a9639856c380e0dc8504c525ecf8c9
bhop_souptop_2023,16732849,16791854,509651b6c1724f3d7a41b4af10767ad6276b2821
bhop_space_lego,10492135,4302835,2a930cc598df0459435084242d77912958a77053
bhop_speedrun_suka48,46849143,13083386,d413b778250a53291a16ace7ecaa46bb3490f473
bhop_straa_babylon,94559024,30285125,6461e9591f34992bafd6dc8803d4ac03cf4e8e98
bhop_sundayspecial,33850788,16893001,7ad16b7b0535ee02f7a0c588c8992774a1c742cd
bhop_telehop_theory,4145038,4156112,2359fcb309287f2340a831cd82b4e4a2646e5324
bhop_thc,13060382,5857260,b155d8f050801afcc0d113769b59349dd64fd7d5
bhop_the_journey_lyned7_csslegit_v1,108557990,74064160,f581767c4da928876acb66a5e044b5c5ad4d980d
bhop_uncanny,487720476,178069801,8f79eebf1589ddfd73cea22e8d06b51c8b40c4f4
bhop_undine,96842222,31284387,10ec627a37e65c578ea536b3809ae1cb29040383
bhop_vietkz,37422244,17791663,2e20211fbf31d7fd226de8f9b4c10c3310ab5158
bhop_weedcat,55591386,10760357,80a94d44defe9478c5af82ff4372b723000b6ac8
bhop_xupit,122555700,52134178,96034a502baaaa290d3287c16f10642a63312dbc
bhop_zaeo,22686568,5428810,69c12cd25ca862ffc5926858b1efafd96b63aeca
bhop_zipfag,56891306,24587565,225dd96e4af3b9a0dccd423c7d04ed22d0850cb0
bihop_p,33572821,6440707,69d846463b98d2b6aeacd37aa27372531b6dc58d
fu_darkhop,9561272,2052644,0b9ba44651775bd41f45574b6249680348ed554c
kz_bhop_aamu3,32997199,33061052,e4ed44b930fec4ad498d01c32ce0468fd706649f
kz_bhop_rainbowbhop,11015940,3917166,7e10dc1c39a914bfe522ac205d0b5de2ca006cd9
kz_fastcombowombo,72201092,20489085,5a8f55fec1685d08aa04d3d5c8369b5a4bb1a763
kz_lain,37915016,14139040,b3fef124a4718689804f6a8420ca1736a59d27ae
kz_lain_h,30755628,13241666,32141407122a562e9cb4ebd103b3e5d81d44ccd4
