mapname,filesize,filesize_bz2,sha1,note
deathrun_JazzJackrabbit2_GA_v2,25939840,8026222,a81333457827e0e65fa44afaeb9166c9b1752f98,
deathrun_kennywonderland3,33470415,24009784,1d40aebd842624fb1db8fc4d067570f565b29606,
deathrun_kingdom_hearts_v4,12004427,5489476,f4072f48ccd943e4dcedee84f677163ace1e6ce0,
deathrun_kosar_final,57983217,43723959,8c6bb5220218d9ab9ff4281efedf900376144f89,
deathrun_krassell_v2b60,11878775,5976977,6ddc596f48f9b380b233b85b3265549f31dfd8e5,
Deathrun_Labs,55219510,7038632,3c1f55ee2396cc1b88e0a368fdbaedbfa7b5c6d7,
deathrun_lego_omega_finalz,25178217,5563861,e8e31db2d296c028472f4e9a45c98c53562de35f,
deathrun_lego_world_finalfix,18509461,3942120,0f497489b3adcf0dbe61b081f5954af587975ac1,
deathrun_lol,5891189,2133514,4858a879a6724a3d8457a130526c0033b946f037,
deathrun_marioworld_finalob,31104012,10301956,a996f16323bf577f69877fa5cbabc649332affd6,
deathrun_marvelicious_alpha,36683725,17579753,78b115f2aeec14394f7dd0ebe24d09429e1cb6fa,
deathrun_Meduza,2526468,888903,f9c71984c714b4167fc8e223b9285fc55542c890,
deathrun_minecraft_beta_fix,7842445,3559640,b0f3312a6f8310e08e572ea245d4199290528dd2,
deathrun_minecraft_cave_v2,6611593,720764,5f4fc65890eb1d1847a1d4ba24a9c64b13d8d636,
deathrun_minecraft_pyramid,29372469,14410405,a2488ee81fe79e7480dc276703675898803fe114,
deathrun_Minecraft_Realm_Final,66446939,26960465,37eda178a9bd73718cdb31f7837a4812a374195c,
deathrun_missing_v1,34182944,7742059,e7447b7b04b0c83cc8022e9f39cb3b66f941f75a,
deathrun_mix_madness_v5,26031232,8761635,bd9f57ade0b083041f2f811beaf79cf53ee4eded,
deathrun_mountains_rc,15182724,5422216,43a9eab41432d94d048889915b705c6c58058488,
Deathrun_Natur_Final,5516663,1959901,eed04400d2b6fc54445397d76360d6918307f84f,
deathrun_newdeathmansion_v1,15785964,5072084,f7851fd1c5929515380db4626c7a344d63eb9848,
deathrun_northern_crater_final,74340832,28961254,aeab5cd7335e4ca98285edffb6313d97d7f430ae,
deathrun_parking_garage,4627588,1414980,fe5b995802148c49f518512cca97744abf3594ea,
deathrun_poker_final5,13808940,6533578,a16421cf40a77af1b4e7c1ffadc96e9e3fde1412,
deathrun_rocketending_v4,16513909,7943012,7a9c9f9bc851b45822555ef8cb2890e394d8fab4,
deathrun_rooftops_b2,13502782,9895323,85f5b4a721a76ff5a34be36e06c45e01865f35ea,
deathrun_rooftops_b4,16305143,10633391,600dc0b1d33a91a09bac50ae579c249e9cbc30fe,
deathrun_sahara_v2,8002772,1656232,290c2cfe85c8a04553092b7d83d8a34f83d107ef,
deathrun_sections_fix,5610895,1291533,a1f056b88f4ae1d300ff649187c511dcf22a1b98,
Deathrun_Serz_fix2,55856367,6383442,73af8f1fbfe7d944dfe54fb985f68df30b81f402,
deathrun_silenthill_v2,10782819,4849673,2fa2c75404092d5b3982252fbb8ad15ae8aa04ce,
deathrun_simpsons_finalfix,17084808,5223679,6349808f61154dfa60e6296839fc83c0d937fb13,
Deathrun_Solar_v3,56503565,9903682,aa9ce913816ad195fa914fb55c7ee2ddb881fb46,
deathrun_sonic_fix,32539413,13834850,30f120956c1cfe0e9d08b91ea66fbb03bd4e0530,
deathrun_southpark__rfix,31665842,9345726,6512551784e9ffb4ceff820dffacda190f7f8828,
Deathrun_Spongebob_Finalfix2,53698826,13564393,1de3da3ab772fd53a9b591117d08425297067804,
deathrun_spyVspy_contest,17854700,3656105,eca6e1213eaf1e5a6a29ec3efda4f2cd27b294e3,
deathrun_static_final,10468464,3470835,a8a5d419b8bc840735135c9124d62229d6a7de4b,
deathrun_static_lastbetaz,10272876,3365808,73bc8c0eb065134633707704bda3e66a283a8ba0,
deathrun_steam_works,8058050,2831716,58504fb7b958ae843b23d317ad35f97a5247137a,
deathrun_stoneworld_beta,6086179,1667790,dc22e716038a948c7e787f2b72dbda6fe87f08b7,
deathrun_stone_extended,4513856,1027138,8e68e72619b8495637523faf43f50969257d644f,
Deathrun_Stygian_b3,25412855,9867758,204363e16a601a0adf6f1b17ff9671b692146c34,
deathrun_st_pyramide_egipt_v2,3392044,631621,f92a7fce6e8951b9ee2e9914adbbe9151856baef,
deathrun_synchronicity_x10,22503840,5801728,52cfb34edfcf960f3ccb623d38b379801e9eac54,
deathrun_T3CH_stable,26775518,17680375,ffe96e6f9519d24b2c6abbbd4cefe8a20527cca3,
deathrun_texture_extreme_v2,51572717,12987900,a14b9d02669a93bea724758110d9700eb1d89e26,
deathrun_the_virus_final,58727914,27016392,e2ea37962fa7949aa1b211facf74f949d4a438e8,
deathrun_tp_percolate_oreo,8259309,2281854,b504ecd3fd9ffbb92a979f1d6dcd753db9f3037b,
deathrun_tribute_final,16203376,4130684,3046eb4469eacaf11d4b7fe41421c6a30eeee8a8,
deathrun_tropical_island_final,11786469,5206348,d6dba63d3a2f7d1e0cf5f56e432e8f6f5361136c,
deathrun_underfire_finale,5648800,2091601,21591a47746474aba55d9dff71e57570f1c5b568,
deathrun_underworld_V3,48758426,22731850,77c25719b3fa2ab55b8a04a9a47b01a1c925149b,
deathrun_unreal_final,6299990,2133501,5ad44beee977c1716bc369f415de7f03f9e104ce,
deathrun_warehouse_final,5555380,1607691,5be21c8238e37e15c760161db49e9f4a45ed062c,
deathrun_winterland_v2,14802918,4853516,32b188a403f1df099588396f6df7563d81626aa1,
deathrun_winter_mountains,27889378,21796278,f73715d2954f1f9f690aa4d71d41f6a1eb7ddcb6,
death_run,2573820,679566,38df997e9cbf80c0f8e88a0b075f088cfdfbc848,
dev_trigger,683680,35755,683fb7237138442cfafd6e411714a9a1e56c8a33,
de_adriatic_oab_1,10974312,2916915,5c11378070c47277977703b795112863a9627877,
de_aztec,15808992,6409116,27cbddf495dacb879d92ab7e99ee07e8bd0bfcd4,
de_barrel_oab_2,4877496,1760469,ad33d0c5cb5f4a6c89bd3b55059824e3420df9cd,
de_beroth_oab_4,44523792,11247346,8a7fdb7d6c6028a6afcba00eec98e313e807df09,
de_casablanca_oab_2,139381332,59699966,92aceb86b60f0e7e7c0bf32071668be8416c8f08,
de_cbble,10764020,4896141,28431023f76454c0d350c5c15f3fd71d54f95715,
de_cefalu_oab_2,14762788,5722554,334628d5af0517692097fb6acb6ea14802ad219a,
de_chateau,13661888,5791655,0b57fb003caff312866090b7a7b0bdf2e40145ef,
de_crackhouse20,4117192,955858,cc1744b75e174b7449534a944539ffa6f8976e46,
de_crane_oab_2,32223844,12502463,6e02100790a77899ba106d394ef5655913d8bc94,
de_crates_oab_2,19998284,6932263,d4feff0f9c50fe5eb304df9b88a1926d948fa8d5,
de_crossfire_oab_3,21015064,6740936,b72d2c8d8080097a7ef0c013dac46cdf8402a51f,
de_dust,16283200,6122964,3695832fcda6f3e07e1ef738efac1125a7915235,
de_dust2,16487028,6247233,7693e3f86618c4802b46be6482f16e5828b49165,
de_dust2go,167131117,82562740,bd64d2aa0cc0f6a971ca45b087de0bf208e488be,
de_dust2_go4css_beta3,167131117,82562740,bd64d2aa0cc0f6a971ca45b087de0bf208e488be,
de_dust2_oab_6,18793220,5483175,9599ce9aa4de8432094d4599f878d1b5ca508bd7,
de_dustgo,149201574,76090084,66107e39ca8353f5de10cc08fefc3e9b6020e92c,
de_dust_go4css_beta3,149201574,76090084,66107e39ca8353f5de10cc08fefc3e9b6020e92c,
de_dust_oab_1,18670924,5193764,78d8d6692c1783e0daa875439252a3cfb97b969e,
De_Dust_poolday,10973504,2182501,3a36fe04c0ffe4a32deb08ef1b6f47f03f62277e,
de_dyspnoe_oab_2,49247144,14060456,9f4a9690e43b81b890bb30df1daf7384c8a07f54,
de_exile_oab_2,19626372,4473564,ac421e4e92a5dc8ffe4e776d39c75043a20a37a0,
de_greene_oab_2,40173488,13130359,ecb930f7292227deabddb06f6ccf9d78793baab1,
de_highrise_oab_2,55840804,17587226,289987583b85b75f6f4df31c4ff7d79afc305f82,
de_industrial_oab_3,7128208,2330927,5625e04e36f2d941ceaedd3a88197d5467b55268,
de_inferno,16997964,6341021,128cb9ef3c09b0192f3a46443f45d7f1d3172f61,
de_inferno_csgo,97658816,42784779,714c004bdf90bfd7712d7dfc6fc84a1710a8ad43,
de_island_oab_2,27879312,5428149,e0295f780a8ee81957b9f7e1d28ca631466ac027,
de_lake_go4css_beta1,153647666,72267105,588d5abb65f6314b590423b2bdd44b74c9e81892,
de_lockup_oab_2,16299060,5221762,9f570802657a339d220b4c9dac47d6369e6a4d0c,
de_museum2_oab_2,38947620,15358657,ee9c976c1c4838f6c99d77288545b07cb1508f01,
de_nuke,14607228,7489114,0d440898066e4300c8bfd6a5910e66ea3caee283,
de_nuke_go4css_beta2,111438009,49616187,a557915b9662ed8f18dd815c8f88b6b03eaf3c15,
de_pasdequartier_oab_2,18746712,4755857,feb997ac36538619bde1d5d0c0b3460843acc488,
de_piranesi,12369628,5146426,7a2882377c25f12aa0ef3d0cb40da255545c7687,
de_port,7748400,2819784,c1441d4b0a2b735fa2129a5bf4b310ca58d2d607,
de_prodigy,8255112,3596670,f1b25890403fba0cf2df5d901a2cb151984d4136,
de_productive_v1_1,38882922,6693121,a235c609328e08831c8a5cc1950c3a0e1a755763,
de_tehdas_oab_3,23767492,8556750,e321b0cafe62ac8e62378b27aae08320f8e5a304,
de_tides,9779756,3925441,de38bc38b54c46aaf5f47626785021d00caac60d,
de_trading_oab_3,46620764,9703484,6bd1e6d9f388f4edcc4f897e6f1af1c372608d4a,
de_train,11091880,6073767,151ddcd0e09e6c5172f1e1102329f4be38c615cc,
de_traingo,101242612,46051844,a7e9e2926e572863c593916ae13d116c619d00cd,
de_train_csgo,101242612,46051844,a7e9e2926e572863c593916ae13d116c619d00cd,
de_vegas_oab_3,57900272,25285076,76dd3d7d9cf0c168471111d27bc9193f0389b98b,
de_villa_cocaina,50815224,12916102,eb0ec80fdd650ed4ce9b85bfd4974279e044e04a,
de_vostok_oab_4,19611212,5021364,a2aa3d8283841686b972cad7edf4e4a79d0180fd,
dm_dust2_unlimited,18698644,5326562,066ee6fa9344603163ffa6841cc19bb3d6663f9f,
dm_tropic_wars,70934848,23472849,89c1182be6f9d98ce96faa6adbe880ff5ca094de,
dr_abadoned_toxic_factory_beta2,12680628,4875762,a8f2a2283e932bb7aeafab3c138f12ea14856cd8,
dr_ApertureScience_v3_finalfix,38766534,7185964,5a2e1f4e2ea06f631d75c7b57a5b789fd702a286,
DR_combine,13268664,3535382,2cfec3f4231f83baabc9458215aa5ea229905bf8,
dr_demolition_texture_b7,6631132,2455828,644cd410dc6a58c3493078fbcf670dd94ddaa246,
dr_facility,10371471,3452472,6b2a2e3a1622ed86d3dcbd910ae8596b22cc1284,
dr_frez_simpson_v2,17447218,5655473,3d14e8388589c8d95e182b6058f98c291e5f1d3e,
dr_fufu_v6,3136968,1388980,ec9b1db2318edf65036db8bcabd37f8eaaa54df9,
dr_gfl_4funz_v1,75008496,50866263,92af7cf2f18b5b77341d70baefb67b1c2f853ef8,
dr_hauntedmansionremix5,63172533,22367548,f8f342115a502e74bf4474960c1c3b996cdf6a91,
dr_horrorhousecompleted,43799778,19520571,88e7391ff0881ce1ee70c85ffb2cf911fd623b30,
dr_horrorhousecompleted_fixed,42942514,18237596,d3bf689bdd0b5cc22404b16a829b9e5147a636b5,
dr_manylevelsofhell_fix4,9975652,1741669,06bc6bfcac0f93841b34292b3a18418f3ad884a4,
dr_pattaya,131977842,38459791,05bfa85c7bd5b8b9772d4232054b37ad5251578e,
dr_pattaya_f1,165799069,56601145,9b1227532d7ec965fb2e54e1c7e90657d1b963fa,
dr_pirateships_b3,11151372,3912583,61cdbb0b8618e0ef3ebef687aa102012f50d9d2b,
DR_Ramesses_Revenge_v3,9479658,4010209,a94a6e761680902b929f252fc79d896ae4b5008f,
DR_sector,5972816,2464607,08b29ad0e83ed932ff23f940825abb86e32442a4,
dr_sewers_beta1,4518948,861256,3de04d26f05487481b2641525a94c61511fde7eb,
dr_snow_path_v2_final,19272105,9691518,91a9320cb06e6540fa00070bd7ec7422697f0480,
dr_space_final,23590193,7919881,eec4e9dbc88832fe2b36b3b9e62a4ad3cde9a5a8,
dr_stopitsprincesstime_v4,15891471,9052407,3ff9e5b1791a638be73d97845dd4f2a194011123,
dr_suffering_b3,5755704,2126799,da88e034fb204855a37d6924b7c5e8431c42063e,
DR_trap_challenge_final,5003040,1884901,576a7646a040af03c4db9d5c61cf501e4861906c,
dr_xtreme_highway_v5,4515852,1437893,1859f00956ccda508142e9baa3667709acb78ddc,
DR_zombie_school_final,5646236,1943054,b8dea723bce154a2775ee1af1e318e192c592010,
fun_allinone_css_v2,29775699,14356832,11cc318a8c081d461e3c025fb90c3848558207c0,
fun_sumo,7025097,1985342,5457daebc427ceeddafb2d3ccaa3290354caf968,
fy_2ways,2003080,693406,f6e4a81772991e4260fec2bc316dd9e7b89a9557,
fy_apt_complex,12213654,4301397,b1b49d112b77fd0ac8d0f5f0274955a65e3dbd44,
fy_battlecube_b1,721332,282357,14e2ad1fa75ae8093a825d6d99b727cc668d4a32,
fy_blizzard_rc1,2652900,1063800,0d3fd316e3f91cd61daef7ab73b63b8f69c28c93,
fy_bloodarena2,872956,346703,bdf45736d348b26034f1229083b5f71cc4462e3e,
fy_chancellery,4239256,2101813,26d8b07da9d9c129ed6b04f3eec0b7db812e7661,
fy_chateau,2692888,1200553,bf195bb8f68cd393030489a208fd8706003d307c,
fy_deagle_x9y,2109012,396093,8c0a6aa9ee2dd58b49c329208c794cbb1061fe8a,
fy_dinoiceworld_css,934364,276225,7440a14b93e0dfef31fbdc938409dbead55825b1,
fy_dustworld-x,2318184,525415,f60b5a3fcf7e22e15ec86580f1ad0d4fa5d30440,
fy_glass,637768,321067,afa9ea6567cfe79f551a9bf3660b6645096a229d,
fy_hex,924056,300124,0f5cdcbfb90299ea4ec34636c49dc5ba016d8321,
fy_iceworld,299520,108697,d5260cd237c75accf0de79a5f625eb0a156ee7d7,
fy_iceworld_arena,1073288,405817,550fcc9aaa20ae27fffa5acbeadd291d57a427f2,
fy_iceworld_bloodflow,917268,330096,8efe793262d55eacf7bd5d1b945b12f92d68e531,
fy_iceworld_midnight,3323879,1187093,7f71d0003e31c9c67129fb828dccc6b234178c8b,
fy_poolday_bsod_lite,8083055,3988716,8d0e6c2bde3b1e0e30c9c80adabdc6e119a2a3b2,
fy_poolday_darktimes_final,1690924,434994,b5a86b66baef5378e82d93bb0bd199d9c669355a,
fy_poolday_redefined,3624504,741399,ca0c5be33abef7ceeb3e367d99e22fa696d8ac34,
fy_rvb_complex,15267234,4098508,8cd4c931447cbb2cf16c9e7bb4d82ce63cf83a6a,
fy_saltybottoms_b1,566280,280695,ed716fdd275e106ed457b12cae509119aa376091,
fy_shotgun_alley,1320600,473888,dc5554a8dcb669610bda86762020651b9adff693,
fy_snow_temple,14036415,5108064,1d3367896950ec565c6a934d7f42debad051b683,
fy_snow_x,5014172,1540764,4fe70b848b98606f9c707bc4d34e6c32ab8a5e30,
fy_terror_and_counter,8355640,1343410,72dfcec8b035c63b599a388e2bfca83d8698c3ab,
fy_training_yard,28288239,8202822,b1328b9e726c4d7b52d997e262742b96c3720174,
fy_veranda3,16631328,6328842,c5bd04b309af39ce160d700f6b853acb34fba6ae,
fy_wintertime,26842124,10076099,6cf97b9c30c5e3dc3401b75f1e51aae32c498e61,
fy_xbox,537484,194210,1d20e716bf3ae2b37fbe954164fe1f88e7feee4b,
fy_xbox_redux,1086484,378467,4ad13df15dde5a7b09ec071849a1d834118b6541,
fy_xroads,1805728,620734,1757aa48364eb145340ccb8db9da5e9e16150cd1,
gamezone_arena,4280753,1337635,1f5492202e487611b8227b69e5680bae8a3a0167,
gg_!giveX,7255750,1629514,f414b9637a59d2c1c719db566cce16146e25b472,
gg_$z_paintball,682188,176099,c11655120ef8152f9ba8ccff8aacc3e1b1731879,
gg_007_bluesector,3652446,1377070,ba0ec50a8598f27248d7149ff7621cdd1b7af829,
gg_2012,20244801,6056766,12af5b69d772110c8e643e78d890921bd9f676cb,
gg_2levels_garden,3783612,294714,25e927447b5b1eb4e9106350c826edd43eef8b1b,
gg_3tier,848652,258093,9b953460204dad02517546dd3b9eb8b4d8196559,
gg_5pillars_ggn,11774630,2306337,5855afaaa38f29a16ef36e0fecda155636537b39,
gg_7_countryhouse,3521344,1365401,90f771e1d9b07f5c2f3a95fbc0fe19a3c8d4de24,
gg_7_gundust,3658546,1327548,e98466c09906b7253360282b860e0e4d8a033068,
gg_8x,751044,226663,0506ace26fca50a3303d7288c1029afc55135af9,
gg_absent,858136,311005,fe3d7a88d41fd51612cf034d05c285accd4362cc,
gg_afekt_b1,5626152,2456752,981057ca847c242b880ba70c5bc6aedb898c38cc,
gg_aim_47th_v2-l,1399324,614020,7a40b884cfe50c30160990eeaaf9d83e305eb452,
gg_aim_47th_v2,1399324,614020,7a40b884cfe50c30160990eeaaf9d83e305eb452,
gg_aim_ag_texture_jungle-l,4441940,1541139,b3944aae05c0aa3158eecb7bffa6f984b3583a2e,
gg_aim_close2,786728,257086,7599b24bb3f5ebdd8e8faeb42076ae5d90fadab5,
gg_aim_deagle5,1441552,536913,c7bd3da0987e2bb5e88d0152edddbf7244b7a60a,
gg_aim_fight,790692,295896,fa40011f7c12d6d2c2fa8d883dcc7f38302e51d6,
gg_aim_jungle_brick,5337928,1844685,56775f2461e4f445b6f886e3b45e776826a0e852,
gg_aim_shotty,1962628,601033,31739764d6edbe3da115888a3d6076cf6f21c6e0,
gg_an_eeco,4051116,2047202,a630c3e0b93113a553820dae71aa557a3c1c0ff2,
gg_arena_brazil,2618491,583360,fdeee115ec7a75f26f2477dc7cecaecec9ef1ea8,
gg_arena_future,6713003,2937629,54c32b686ee8b56ffeb05e6dfbb5ea2240751750,
gg_artificial_reality,879612,361177,7140fb2bba07612bd3a4bbbc5a235f320aafe693,
gg_ar_glass_fortress,4702404,861099,38238ed7b4b8153cfa0abcbdb86778887315e124,
gg_asdf_clearsky,1306784,636069,1a5b6fc362b33e84ea36de5f47a039ed49e62651,
gg_asdf_sl4ysl3d,1581456,452635,05b5399006c8fdad234ab4af7cc80270c7eb953b,
gg_asdf_tiki_tiki,3853276,2037908,08f08e247183d5c5d35f8c6c6f4df90af1d45d91,
gg_attack,774588,341062,f346ba718b601a9e94767a7ebac15d04ae53323d,
