mapname,filesize,filesize_bz2,sha1,note
surf_ny_advance_nojail,15549453,5907783,09ba85c9c5d639f115bdae776d73383b9d183440,surfkulturteam.site.nfoservers.com_uniq
surf_occur,42173893,17137923,b25816574fd064beff71f31e6b82352f5b7edd5f,surfkulturteam.site.nfoservers.com_uniq
surf_oddworld,45299414,45317051,de96aca2f2747f351258569600eb99559f20c5be,surfkulturteam.site.nfoservers.com_uniq
surf_pancake_fix,34754774,10307164,78088e1a25e849193dfaccf5f248829378d25e07,surfkulturteam.site.nfoservers.com_uniq
surf_pathfinder,20359645,6773143,3e9aeac10b672834eb9f85dda73f4c6d62f06a2d,surfkulturteam.site.nfoservers.com_uniq
surf_pending,37743148,9270934,c3bf90f41ec31cdd71765b222c994d8c890b06f1,surfkulturteam.site.nfoservers.com_uniq
surf_portal_game4,40952896,14379550,a5ee2861495b5e61ff590eeb486708a65e50b9b7,surfkulturteam.site.nfoservers.com_uniq
surf_portal_game4_d,7791844,2687644,649790e039f6002547073c74b9fea6e038cdd267,surfkulturteam.site.nfoservers.com_uniq
surf_premium,35082392,34612294,57065f5becaeaecc29e3ef2b924edf5048607a7e,surfkulturteam.site.nfoservers.com_uniq
surf_prevail,9033647,9069792,4a39e4c77f52370747a1fe449fd8dad9e3605021,surfkulturteam.site.nfoservers.com_uniq
surf_prosaic_njv,9055678,3089403,d52e79930f06953c5a024a39ed608261898953e6,surfkulturteam.site.nfoservers.com_uniq
surf_purgatory_njv,57857701,11452542,f19ff8ae4832ce749294b9049e8a6902a9b4af32,surfkulturteam.site.nfoservers.com_uniq
surf_quasar_final,76020335,20997009,b7bfb8b1545770582aeb371db60be727ae5b6d22,surfkulturteam.site.nfoservers.com_uniq
surf_rainbow_v1,37892068,7427778,118d6f42b6ba208f09b445391ce9f6a79f6d5ee4,surfkulturteam.site.nfoservers.com_uniq
surf_reprise_fix,44114836,17098598,c864b5c61a0440c19902bcf30aaf28c5878decc9,surfkulturteam.site.nfoservers.com_uniq
surf_resource,41786080,18280766,984e50ae40b69bf11a19e8c254b2b52dbdbc326c,surfkulturteam.site.nfoservers.com_uniq
surf_reytx,54656987,28938347,5a00c8f7ac6fd4a127623a98ef091718dcaa0d18,surfkulturteam.site.nfoservers.com_uniq
surf_road_to_hell,108356268,44950959,a57f1f0b2e9159bc654eec620037bf2a633c9314,surfkulturteam.site.nfoservers.com_uniq
surf_sandstorm,20137144,4529191,91a07b4c3e9b694ed970e8471b75c174f4bbfe62,surfkulturteam.site.nfoservers.com_uniq
surf_sanguine,145501047,145067940,9d123b9a7d44025918a01758557b197001d0974a,surfkulturteam.site.nfoservers.com_uniq
surf_scorch,50473855,24928677,1fed67f18105fa0abb4f5fc390be8c784d4abfc0,surfkulturteam.site.nfoservers.com_uniq
surf_secluded,73510666,20231780,9ba662cd5fc9114b2fe6ab53f56249117910b039,surfkulturteam.site.nfoservers.com_uniq
surf_semesterbreak,14259831,5928649,defa5d65b4df64a0dbec9b509c1ae3b70c346e3e,surfkulturteam.site.nfoservers.com_uniq
surf_sewers_njv,47370983,31197839,7997f590f0eebf2507558a8ef872963bf3e889a3,surfkulturteam.site.nfoservers.com_uniq
surf_shady,24602644,5161360,2201f9c855ed027d01c7b871f6ad5ca596e5c27d,surfkulturteam.site.nfoservers.com_uniq
surf_shelter_beta2,30974554,8286006,f49ff4c0bf7b3468e986cb12611195bb66e48995,surfkulturteam.site.nfoservers.com_uniq
surf_shitsune,18356806,4495115,fcfee08976f6644e557e2f6df0a657fa2988f08e,surfkulturteam.site.nfoservers.com_uniq
surf_sinister_mini,5397172,5358232,e1de0406d2d45ff0399667bec36fde6e6d06d1d0,surfkulturteam.site.nfoservers.com_uniq
surf_sinner_beta,189190521,189916549,e0f37d73301e866c44ffe3bd1e786fcb33ecf048,surfkulturteam.site.nfoservers.com_uniq
surf_sinsane_ez,23344865,11569394,f94ff52405eeb3812e4eb3dd0a42bccbcf5936b2,surfkulturteam.site.nfoservers.com_uniq
surf_skill8_e,38220576,11076023,9c38be6353b286d42601a6775299499cee9b209c,surfkulturteam.site.nfoservers.com_uniq
surf_smaragd_njv,28851032,10087839,b0520ff002663ac9164fd7c4b9bcd599e9238899,surfkulturteam.site.nfoservers.com_uniq
surf_sodacity,91103540,90955241,85e23237371be7c6c6849f8e1ad3aeebf48bb52f,surfkulturteam.site.nfoservers.com_uniq
surf_something_beta6,16485095,8581836,b7943e8ae38d1c59d7f3b69cebadd7000a8a7ab7,surfkulturteam.site.nfoservers.com_uniq
surf_stage2_gmod_7,37818974,9959665,e9ce913b4f1619397a45b6e7255282a0794df4ff,surfkulturteam.site.nfoservers.com_uniq
surf_stage2_gmod_8,37774195,9949910,0d4cfb6a91dce4ef9cbc772bace0e91decaa406e,surfkulturteam.site.nfoservers.com_uniq
surf_stage2_gmod_9,30303983,9868202,fd3b36574cbdc93e28409dd552622fbc6c2c5b5f,surfkulturteam.site.nfoservers.com_uniq
surf_starfire,48351212,19587886,113b8a55e6a9e22f522a6c1d85eb51eb03849680,surfkulturteam.site.nfoservers.com_uniq
surf_sunday,64824164,10248911,5ebd0a229b2fd576e66cc954e4ceb3dc9102855b,surfkulturteam.site.nfoservers.com_uniq
surf_surf_v2,96563972,37473641,1d1b3bf4b8f2d9a592386f17399339ee130126d1,surfkulturteam.site.nfoservers.com_uniq
surf_sync,51693854,20512604,677306a2d5470fbfe19ec5cff70712c3d310e9bf,surfkulturteam.site.nfoservers.com_uniq
surf_sync_beta,49102627,18061233,767b87f616cba3d9de150fdb5daa567028309340,surfkulturteam.site.nfoservers.com_uniq
surf_sync_beta2,45595153,16983209,fef329e67714ece66542a6f3a3f84671a6a24e9c,surfkulturteam.site.nfoservers.com_uniq
surf_sync_beta3,45607259,16988525,e14fe8f9b5de0d7042ade5794310ad9616d5deb8,surfkulturteam.site.nfoservers.com_uniq
surf_sync_s6_gmod_3,8855494,2788241,cfa46f9c13324098d6d6756744b58fd1679c2539,surfkulturteam.site.nfoservers.com_uniq
surf_telstar_b4,32762226,10523307,f1f805f7f39cfe74e20a1b66f9bca5aceb44472b,surfkulturteam.site.nfoservers.com_uniq
surf_tenacious,44801407,12597189,334061554258dd1671a6c88392c83b24eb8606e4,surfkulturteam.site.nfoservers.com_uniq
surf_the_gloaming,35122285,8552377,ad2d5ce3db587dc2ca9055692047a7e509e3b071,surfkulturteam.site.nfoservers.com_uniq
surf_tibet_beta7,45172710,16979743,e079d55551178fc4ee82f61c5640f681cb4fdef6,surfkulturteam.site.nfoservers.com_uniq
surf_torrent_v1b,50118616,19841963,19e4bfc21a68b457f1e148e10b66b2ccd3e28f44,surfkulturteam.site.nfoservers.com_uniq
surf_tranquil,61048577,22334192,737f6affab66e9ec62d1fede9205410fe3faef7f,surfkulturteam.site.nfoservers.com_uniq
surf_tricky_chaos,25415984,9154932,d9ea56421f8ad636c92f8f1e38d5a15950553ec9,surfkulturteam.site.nfoservers.com_uniq
surf_triggered,3131045,461565,5b9f07cbcd095e0945e8516dc9d073c7ca1bec90,surfkulturteam.site.nfoservers.com_uniq
surf_tuscany,50358656,50350238,dc8e64f3c814bd9ee5a2350ad6681d476582da3a,surfkulturteam.site.nfoservers.com_uniq
surf_unraveled,41745687,19238703,17e5453f0bd101a423e9f6fc49771433ac3ad648,surfkulturteam.site.nfoservers.com_uniq
surf_utopia_njv_mini,5275867,5127627,e4b2075ba7e6c353a17d56b42c359d2b6127c07f,surfkulturteam.site.nfoservers.com_uniq
surf_vdl_training_v1,16415500,6580503,b972c930c66940accb0ed5fb31e63e0d267e9967,surfkulturteam.site.nfoservers.com_uniq
